road,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,Delay,delay ratio,Traffic level,Day,Hour,minute,latitude,longitude
15.0,0.0,24,31,1744,1350,0.969408,394,0.29185185185185186,2,12,16,15,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,12,16,15,19.23,73.08
2.0,3.0,17,17,793,793,1.0,0,0.0,1,12,16,15,19.22,73.07
18.0,0.0,24,40,1492,895,1.0,597,0.6670391061452514,0,12,16,22,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,16,22,19.25,72.98
4.0,3.0,8,10,4,3,1.0,1,0.3333333333333333,2,12,16,22,19.2183,72.9781
4.0,3.0,10,20,282,141,0.99,141,1.0,0,12,16,22,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,16,22,19.196,72.96
9.0,1.0,44,53,154,128,1.0,26,0.203125,2,12,16,22,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,16,22,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,16,22,19.045,73.015
19.0,3.0,16,19,938,789,0.967753,149,0.1888466413181242,2,12,16,22,19.06,72.885
19.0,3.0,25,29,555,478,0.994626,77,0.16108786610878661,2,12,16,22,18.98,73.11
14.0,3.0,8,10,4,3,1.0,1,0.3333333333333333,2,12,16,22,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,12,16,22,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,16,22,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,12,16,22,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,16,22,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,16,22,19.3,73.13
10.0,0.0,21,29,1905,1379,0.986837,526,0.38143582306018853,2,12,16,22,19.22,73.0
16.0,1.0,21,27,2942,2288,0.993387,654,0.28583916083916083,2,12,16,22,19.24,73.13
16.0,3.0,16,19,1086,914,0.905666,172,0.18818380743982493,2,12,16,22,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,12,16,22,18.65,72.87
12.0,3.0,12,18,894,596,0.746619,298,0.5,2,12,16,22,19.42,72.84
13.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,12,16,22,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,12,16,22,20.011,73.79
8.0,0.0,25,40,1432,895,1.0,537,0.6,0,12,16,22,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,12,16,22,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,12,16,22,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,12,16,22,19.25,73.01
5.0,3.0,17,24,2232,1581,0.771773,651,0.4117647058823529,2,12,16,22,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,12,16,22,19.3,73.08
3.0,3.0,17,17,793,793,1.0,0,0.0,1,12,16,22,19.22,73.07
3.0,3.0,19,23,1645,1359,0.879279,286,0.21044885945548197,2,12,16,22,19.24,73.1
1.0,0.0,25,40,1432,895,1.0,537,0.6,0,12,16,22,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,12,16,22,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,12,16,22,19.18,72.98
0.0,2.0,24,28,246,211,1.0,35,0.16587677725118483,2,12,16,22,19.22,72.95
7.0,3.0,17,24,2232,1581,0.771773,651,0.4117647058823529,2,12,16,22,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,12,16,22,19.04,73.24
15.0,3.0,17,19,1644,1471,0.978209,173,0.11760707002039429,1,12,16,22,19.25,73.03
15.0,0.0,24,31,1744,1350,0.964578,394,0.29185185185185186,2,12,16,22,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,12,16,22,19.23,73.08
2.0,3.0,17,17,793,793,1.0,0,0.0,1,12,16,22,19.22,73.07
18.0,0.0,29,40,1234,895,1.0,339,0.3787709497206704,2,12,16,37,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,16,37,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,12,16,37,19.2183,72.9781
4.0,3.0,11,19,257,148,0.99,109,0.7364864864864865,0,12,16,37,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,16,37,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,12,16,37,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,16,37,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,16,37,19.045,73.015
19.0,3.0,15,19,1000,789,0.987031,211,0.2674271229404309,2,12,16,37,19.06,72.885
19.0,3.0,30,30,462,462,1.0,0,0.0,1,12,16,37,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,12,16,37,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,12,16,37,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,16,37,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,12,16,37,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,16,37,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,16,37,19.3,73.13
10.0,0.0,20,29,2000,1379,0.990756,621,0.4503263234227701,2,12,16,37,19.22,73.0
16.0,1.0,21,27,2942,2288,0.997476,654,0.28583916083916083,2,12,16,37,19.24,73.13
16.0,3.0,14,19,1241,914,0.917041,327,0.35776805251641136,2,12,16,37,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,12,16,37,18.65,72.87
12.0,3.0,12,19,894,564,0.787715,330,0.5851063829787234,0,12,16,37,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,12,16,37,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,12,16,37,20.011,73.79
8.0,0.0,29,40,1234,895,1.0,339,0.3787709497206704,2,12,16,37,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,12,16,37,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,12,16,37,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,12,16,37,19.25,73.01
5.0,3.0,18,25,2108,1518,0.781765,590,0.38866930171277997,2,12,16,37,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,12,16,37,19.3,73.08
3.0,3.0,13,17,1037,793,0.950003,244,0.3076923076923077,2,12,16,37,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,12,16,37,19.24,73.1
1.0,0.0,29,40,1234,895,1.0,339,0.3787709497206704,2,12,16,37,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,12,16,37,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,12,16,37,19.18,72.98
0.0,2.0,22,28,268,211,1.0,57,0.27014218009478674,2,12,16,37,19.22,72.95
7.0,3.0,18,25,2108,1518,0.781765,590,0.38866930171277997,2,12,16,37,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,12,16,37,19.04,73.24
15.0,3.0,17,19,1644,1471,0.987497,173,0.11760707002039429,1,12,16,37,19.25,73.03
15.0,0.0,22,31,1902,1350,0.988904,552,0.4088888888888889,2,12,16,37,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,12,16,37,19.23,73.08
2.0,3.0,13,17,1037,793,0.950003,244,0.3076923076923077,2,12,16,37,19.22,73.07
18.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,12,16,51,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,16,51,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,12,16,51,19.2183,72.9781
4.0,3.0,14,19,201,148,0.96,53,0.3581081081081081,2,12,16,51,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,16,51,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,12,16,51,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,16,51,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,16,51,19.045,73.015
19.0,3.0,15,19,1000,789,0.98918,211,0.2674271229404309,2,12,16,51,19.06,72.885
19.0,3.0,27,30,514,462,0.988061,52,0.11255411255411256,1,12,16,51,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,12,16,51,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,12,16,51,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,16,51,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,12,16,51,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,16,51,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,16,51,19.3,73.13
10.0,0.0,19,28,2106,1429,0.986359,677,0.4737578726382085,2,12,16,51,19.22,73.0
16.0,1.0,21,27,2942,2288,0.997906,654,0.28583916083916083,2,12,16,51,19.24,73.13
16.0,3.0,15,19,1158,914,0.898439,244,0.26695842450765866,2,12,16,51,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,12,16,51,18.65,72.87
12.0,3.0,11,19,975,564,0.858339,411,0.7287234042553191,0,12,16,51,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,12,16,51,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,12,16,51,20.011,73.79
8.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,12,16,51,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,12,16,51,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,12,16,51,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,12,16,51,19.25,73.01
5.0,3.0,16,24,2372,1581,0.812027,791,0.5003162555344719,0,12,16,51,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,12,16,51,19.3,73.08
3.0,3.0,14,17,963,793,0.963346,170,0.21437578814627994,2,12,16,51,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,12,16,51,19.24,73.1
1.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,12,16,51,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,12,16,51,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,12,16,51,19.18,72.98
0.0,2.0,23,28,257,211,1.0,46,0.21800947867298578,2,12,16,51,19.22,72.95
7.0,3.0,16,24,2372,1581,0.812027,791,0.5003162555344719,0,12,16,51,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,12,16,51,19.04,73.24
15.0,3.0,17,19,1644,1471,0.992,173,0.11760707002039429,1,12,16,51,19.25,73.03
15.0,0.0,24,31,1744,1350,0.993251,394,0.29185185185185186,2,12,16,51,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,12,16,51,19.23,73.08
2.0,3.0,14,17,963,793,0.963346,170,0.21437578814627994,2,12,16,51,19.22,73.07
18.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,12,17,2,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,2,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,12,17,2,19.2183,72.9781
4.0,3.0,14,18,201,157,0.965882,44,0.2802547770700637,2,12,17,2,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,17,2,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,12,17,2,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,17,2,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,17,2,19.045,73.015
19.0,3.0,15,19,1000,789,0.991216,211,0.2674271229404309,2,12,17,2,19.06,72.885
19.0,3.0,26,29,534,478,0.990749,56,0.11715481171548117,1,12,17,2,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,12,17,2,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,2,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,17,2,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,12,17,2,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,17,2,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,17,2,19.3,73.13
10.0,0.0,19,28,2106,1429,0.978576,677,0.4737578726382085,2,12,17,2,19.22,73.0
16.0,1.0,20,27,3089,2288,0.997413,801,0.3500874125874126,2,12,17,2,19.24,73.13
16.0,3.0,15,19,1158,914,0.897385,244,0.26695842450765866,2,12,17,2,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,12,17,2,18.65,72.87
12.0,3.0,11,19,975,564,0.844792,411,0.7287234042553191,0,12,17,2,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,12,17,2,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,2,20.011,73.79
8.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,12,17,2,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,2,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,12,17,2,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,2,19.25,73.01
5.0,3.0,17,25,2232,1518,0.790048,714,0.47035573122529645,2,12,17,2,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,12,17,2,19.3,73.08
3.0,3.0,14,17,963,793,0.939733,170,0.21437578814627994,2,12,17,2,19.22,73.07
3.0,3.0,18,24,1737,1302,0.966142,435,0.33410138248847926,2,12,17,2,19.24,73.1
1.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,12,17,2,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,2,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,12,17,2,19.18,72.98
0.0,2.0,25,28,236,211,1.0,25,0.11848341232227488,1,12,17,2,19.22,72.95
7.0,3.0,17,25,2232,1518,0.790048,714,0.47035573122529645,2,12,17,2,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,12,17,2,19.04,73.24
15.0,3.0,17,19,1644,1471,0.994142,173,0.11760707002039429,1,12,17,2,19.25,73.03
15.0,0.0,22,31,1902,1350,0.98982,552,0.4088888888888889,2,12,17,2,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,12,17,2,19.23,73.08
2.0,3.0,14,17,963,793,0.939733,170,0.21437578814627994,2,12,17,2,19.22,73.07
18.0,0.0,31,41,1155,873,1.0,282,0.3230240549828179,2,12,17,12,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,12,19.25,72.98
4.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,12,17,12,19.2183,72.9781
4.0,3.0,14,18,201,157,0.98,44,0.2802547770700637,2,12,17,12,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,17,12,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,12,17,12,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,17,12,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,17,12,19.045,73.015
19.0,3.0,18,18,833,833,1.0,0,0.0,1,12,17,12,19.06,72.885
19.0,3.0,26,30,534,462,0.990749,72,0.15584415584415584,2,12,17,12,18.98,73.11
14.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,12,17,12,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,12,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,17,12,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,12,17,12,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,17,12,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,17,12,19.3,73.13
10.0,0.0,19,29,2106,1379,0.993901,727,0.5271936185641769,0,12,17,12,19.22,73.0
16.0,1.0,21,27,2942,2288,0.995717,654,0.28583916083916083,2,12,17,12,19.24,73.13
16.0,3.0,15,19,1158,914,0.902894,244,0.26695842450765866,2,12,17,12,19.22,73.1
12.0,3.0,28,33,1208,1025,0.915256,183,0.17853658536585365,2,12,17,12,18.65,72.87
12.0,3.0,10,19,1073,564,0.745693,509,0.9024822695035462,0,12,17,12,19.42,72.84
13.0,3.0,4,10,9,3,1.0,6,2.0,0,12,17,12,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,12,20.011,73.79
8.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,12,17,12,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,12,19.25,72.98
6.0,3.0,11,13,1157,979,0.849122,178,0.18181818181818182,2,12,17,12,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,12,19.25,73.01
5.0,3.0,16,24,2372,1581,0.732393,791,0.5003162555344719,0,12,17,12,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,12,17,12,19.3,73.08
3.0,3.0,13,17,1037,793,0.948099,244,0.3076923076923077,2,12,17,12,19.22,73.07
3.0,3.0,19,24,1645,1302,0.972293,343,0.26344086021505375,2,12,17,12,19.24,73.1
1.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,12,17,12,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,12,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,12,17,12,19.18,72.98
0.0,2.0,23,28,257,211,1.0,46,0.21800947867298578,2,12,17,12,19.22,72.95
7.0,3.0,16,24,2372,1581,0.732393,791,0.5003162555344719,0,12,17,12,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,12,17,12,19.04,73.24
15.0,3.0,16,19,1746,1471,0.997938,275,0.18694765465669613,2,12,17,12,19.25,73.03
15.0,0.0,21,31,1993,1350,0.992384,643,0.4762962962962963,2,12,17,12,19.24,73.01
2.0,3.0,11,13,1157,979,0.849122,178,0.18181818181818182,2,12,17,12,19.23,73.08
2.0,3.0,13,17,1037,793,0.948099,244,0.3076923076923077,2,12,17,12,19.22,73.07
18.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,12,17,22,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,22,19.25,72.98
4.0,3.0,7,11,5,3,1.0,2,0.6666666666666666,0,12,17,22,19.2183,72.9781
4.0,3.0,14,18,201,157,0.958822,44,0.2802547770700637,2,12,17,22,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,17,22,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,12,17,22,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,17,22,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,17,22,19.045,73.015
19.0,3.0,18,18,833,833,1.0,0,0.0,1,12,17,22,19.06,72.885
19.0,3.0,25,30,555,462,0.995374,93,0.2012987012987013,2,12,17,22,18.98,73.11
14.0,3.0,7,11,5,3,1.0,2,0.6666666666666666,0,12,17,22,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,22,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,17,22,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,12,17,22,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,17,22,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,17,22,19.3,73.13
10.0,0.0,19,29,2106,1379,0.995891,727,0.5271936185641769,0,12,17,22,19.22,73.0
16.0,1.0,21,27,2942,2288,0.995797,654,0.28583916083916083,2,12,17,22,19.24,73.13
16.0,3.0,13,19,1336,914,0.917961,422,0.4617067833698031,2,12,17,22,19.22,73.1
12.0,3.0,27,34,1253,995,0.928829,258,0.2592964824120603,2,12,17,22,18.65,72.87
12.0,3.0,10,19,1073,564,0.7148,509,0.9024822695035462,0,12,17,22,19.42,72.84
13.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,12,17,22,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,22,20.011,73.79
8.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,12,17,22,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,22,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,12,17,22,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,22,19.25,73.01
5.0,3.0,17,25,2232,1518,0.697341,714,0.47035573122529645,2,12,17,22,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,12,17,22,19.3,73.08
3.0,3.0,13,17,1037,793,0.926633,244,0.3076923076923077,2,12,17,22,19.22,73.07
3.0,3.0,20,24,1563,1302,0.967202,261,0.20046082949308755,2,12,17,22,19.24,73.1
1.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,12,17,22,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,22,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,12,17,22,19.18,72.98
0.0,2.0,22,28,268,211,1.0,57,0.27014218009478674,2,12,17,22,19.22,72.95
7.0,3.0,17,25,2232,1518,0.697341,714,0.47035573122529645,2,12,17,22,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,12,17,22,19.04,73.24
15.0,3.0,16,19,1746,1471,0.998991,275,0.18694765465669613,2,12,17,22,19.25,73.03
15.0,0.0,22,30,1902,1395,0.980206,507,0.3634408602150538,2,12,17,22,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,12,17,22,19.23,73.08
2.0,3.0,13,17,1037,793,0.926633,244,0.3076923076923077,2,12,17,22,19.22,73.07
18.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,12,17,46,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,46,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,12,17,46,19.2183,72.9781
4.0,3.0,11,19,257,148,0.975882,109,0.7364864864864865,0,12,17,46,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,17,46,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,12,17,46,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,17,46,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,17,46,19.045,73.015
19.0,3.0,16,19,938,789,0.985503,149,0.1888466413181242,2,12,17,46,19.06,72.885
19.0,3.0,26,30,534,462,0.990749,72,0.15584415584415584,2,12,17,46,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,12,17,46,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,46,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,17,46,19.41,73.18
11.0,3.0,55,60,1230,1127,0.758837,103,0.09139307897071872,1,12,17,46,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,17,46,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,17,46,19.3,73.13
10.0,0.0,18,29,2223,1379,0.997197,844,0.612037708484409,0,12,17,46,19.22,73.0
16.0,1.0,21,27,2942,2288,0.99498,654,0.28583916083916083,2,12,17,46,19.24,73.13
16.0,3.0,16,19,1086,914,0.905512,172,0.18818380743982493,2,12,17,46,19.22,73.1
12.0,3.0,24,34,1409,995,0.880611,414,0.41608040201005025,2,12,17,46,18.65,72.87
12.0,3.0,11,18,975,596,0.762885,379,0.6359060402684564,0,12,17,46,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,12,17,46,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,12,17,46,20.011,73.79
8.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,12,17,46,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,12,17,46,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,12,17,46,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,46,19.25,73.01
5.0,3.0,18,24,2108,1581,0.761329,527,0.3333333333333333,2,12,17,46,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,12,17,46,19.3,73.08
3.0,3.0,13,17,1037,793,0.900169,244,0.3076923076923077,2,12,17,46,19.22,73.07
3.0,3.0,19,24,1645,1302,0.920982,343,0.26344086021505375,2,12,17,46,19.24,73.1
1.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,12,17,46,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,12,17,46,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,12,17,46,19.18,72.98
0.0,2.0,23,27,257,219,1.0,38,0.1735159817351598,2,12,17,46,19.22,72.95
7.0,3.0,18,24,2108,1581,0.761329,527,0.3333333333333333,2,12,17,46,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,12,17,46,19.04,73.24
15.0,3.0,16,19,1746,1471,0.993301,275,0.18694765465669613,2,12,17,46,19.25,73.03
15.0,0.0,22,31,1902,1350,0.986757,552,0.4088888888888889,2,12,17,46,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,12,17,46,19.23,73.08
2.0,3.0,13,17,1037,793,0.900169,244,0.3076923076923077,2,12,17,46,19.22,73.07
18.0,0.0,39,39,918,918,1.0,0,0.0,1,12,18,23,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,12,18,23,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,12,18,23,19.2183,72.9781
4.0,3.0,13,19,217,148,0.99,69,0.46621621621621623,2,12,18,23,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,12,18,23,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,12,18,23,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,12,18,23,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,12,18,23,19.045,73.015
19.0,3.0,15,19,1000,789,0.980101,211,0.2674271229404309,2,12,18,23,19.06,72.885
19.0,3.0,20,30,694,462,0.994978,232,0.5021645021645021,0,12,18,23,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,12,18,23,19.2183,72.9781
14.0,3.0,13,20,237,154,0.83,83,0.538961038961039,0,12,18,23,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,12,18,23,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,12,18,23,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,12,18,23,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,12,18,23,19.3,73.13
