road,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,Delay,delay ratio,Traffic level,Day,Hour,minute,latitude,longitude
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,11,46,19.23,73.08
2.0,3.0,14,17,963,793,0.798488,170,0.21437578814627994,2,8,11,46,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,15,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,12,15,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,15,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,8,12,15,19.076,72.8777
9.0,3.0,14,21,343,228,0.98946,115,0.5043859649122807,0,8,12,15,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,12,15,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,12,15,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,12,15,19.045,73.015
19.0,3.0,18,18,833,833,1.0,0,0.0,1,8,12,15,19.06,72.885
19.0,3.0,26,30,534,462,0.950419,72,0.15584415584415584,2,8,12,15,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,15,19.2183,72.9781
14.0,3.0,15,20,205,154,0.86,51,0.33116883116883117,2,8,12,15,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,12,15,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,12,15,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,8,12,15,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,12,15,19.3,73.13
10.0,0.0,17,29,2353,1379,0.950492,974,0.706308919506889,0,8,12,15,19.22,73.0
16.0,1.0,21,27,2942,2288,0.981816,654,0.28583916083916083,2,8,12,15,19.24,73.13
16.0,3.0,12,19,1448,914,0.871642,534,0.5842450765864332,0,8,12,15,19.22,73.1
12.0,3.0,26,34,1301,995,0.855895,306,0.3075376884422111,2,8,12,15,18.65,72.87
12.0,3.0,10,19,1073,564,0.710708,509,0.9024822695035462,0,8,12,15,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,15,19.2183,72.9781
13.0,3.0,15,20,205,154,0.86,51,0.33116883116883117,2,8,12,15,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,15,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,8,12,15,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,8,12,15,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,8,12,15,19.25,73.01
5.0,3.0,19,25,1997,1518,0.752342,479,0.31554677206851117,2,8,12,15,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,8,12,15,19.3,73.08
3.0,3.0,14,17,963,793,0.763584,170,0.21437578814627994,2,8,12,15,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,8,12,15,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,15,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,8,12,15,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,8,12,15,19.18,72.98
0.0,2.0,26,26,227,227,1.0,0,0.0,1,8,12,15,19.22,72.95
7.0,3.0,19,25,1997,1518,0.752342,479,0.31554677206851117,2,8,12,15,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,8,12,15,19.04,73.24
15.0,3.0,18,18,1552,1552,1.0,0,0.0,1,8,12,15,19.25,73.03
15.0,0.0,21,31,1993,1350,0.97138,643,0.4762962962962963,2,8,12,15,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,12,15,19.23,73.08
2.0,3.0,14,17,963,793,0.763584,170,0.21437578814627994,2,8,12,15,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,26,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,12,26,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,26,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,8,12,26,19.076,72.8777
9.0,3.0,15,20,320,240,0.991747,80,0.3333333333333333,2,8,12,26,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,12,26,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,12,26,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,12,26,19.045,73.015
19.0,3.0,15,18,1000,833,0.956487,167,0.20048019207683074,2,8,12,26,19.06,72.885
19.0,3.0,25,30,555,462,0.974902,93,0.2012987012987013,2,8,12,26,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,26,19.2183,72.9781
14.0,3.0,15,20,205,154,0.72,51,0.33116883116883117,2,8,12,26,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,12,26,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,12,26,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,8,12,26,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,12,26,19.3,73.13
10.0,0.0,18,29,2223,1379,0.964778,844,0.612037708484409,0,8,12,26,19.22,73.0
16.0,1.0,20,27,3089,2288,0.986843,801,0.3500874125874126,2,8,12,26,19.24,73.13
16.0,3.0,11,19,1579,914,0.874294,665,0.7275711159737418,0,8,12,26,19.22,73.1
12.0,3.0,25,34,1353,995,0.874659,358,0.3597989949748744,2,8,12,26,18.65,72.87
12.0,3.0,11,19,975,564,0.64323,411,0.7287234042553191,0,8,12,26,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,26,19.2183,72.9781
13.0,3.0,15,20,205,154,0.72,51,0.33116883116883117,2,8,12,26,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,26,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,8,12,26,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,8,12,26,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,8,12,26,19.25,73.01
5.0,3.0,18,25,2108,1518,0.782134,590,0.38866930171277997,2,8,12,26,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,8,12,26,19.3,73.08
3.0,3.0,13,17,1037,793,0.763742,244,0.3076923076923077,2,8,12,26,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,8,12,26,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,26,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,8,12,26,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,8,12,26,19.18,72.98
0.0,2.0,26,26,227,227,1.0,0,0.0,1,8,12,26,19.22,72.95
7.0,3.0,18,25,2108,1518,0.782134,590,0.38866930171277997,2,8,12,26,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,8,12,26,19.04,73.24
15.0,3.0,16,18,1746,1552,0.946783,194,0.125,1,8,12,26,19.25,73.03
15.0,0.0,22,31,1902,1350,0.966639,552,0.4088888888888889,2,8,12,26,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,12,26,19.23,73.08
2.0,3.0,13,17,1037,793,0.763742,244,0.3076923076923077,2,8,12,26,19.22,73.07
18.0,0.0,36,40,994,895,1.0,99,0.1106145251396648,1,8,12,42,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,12,42,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,42,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,8,12,42,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,8,12,42,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,12,42,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,12,42,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,12,42,19.045,73.015
19.0,3.0,16,19,938,789,0.968564,149,0.1888466413181242,2,8,12,42,19.06,72.885
19.0,3.0,26,31,534,447,0.982266,87,0.19463087248322147,2,8,12,42,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,42,19.2183,72.9781
14.0,3.0,16,20,193,154,0.62,39,0.2532467532467532,2,8,12,42,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,12,42,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,12,42,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,8,12,42,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,12,42,19.3,73.13
10.0,0.0,18,29,2223,1379,0.973779,844,0.612037708484409,0,8,12,42,19.22,73.0
16.0,1.0,21,27,2942,2288,0.988696,654,0.28583916083916083,2,8,12,42,19.24,73.13
16.0,3.0,15,19,1158,914,0.849854,244,0.26695842450765866,2,8,12,42,19.22,73.1
12.0,3.0,24,34,1409,995,0.789866,414,0.41608040201005025,2,8,12,42,18.65,72.87
12.0,3.0,10,18,1073,596,0.743276,477,0.8003355704697986,0,8,12,42,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,8,12,42,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,8,12,42,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,42,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,8,12,42,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,8,12,42,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,8,12,42,19.25,73.01
5.0,3.0,17,24,2232,1581,0.752378,651,0.4117647058823529,2,8,12,42,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,8,12,42,19.3,73.08
3.0,3.0,14,17,963,793,0.772053,170,0.21437578814627994,2,8,12,42,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,8,12,42,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,12,42,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,8,12,42,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,8,12,42,19.18,72.98
0.0,2.0,24,27,246,219,1.0,27,0.1232876712328767,1,8,12,42,19.22,72.95
7.0,3.0,17,24,2232,1581,0.752378,651,0.4117647058823529,2,8,12,42,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,8,12,42,19.04,73.24
15.0,3.0,15,18,1863,1552,0.955737,311,0.20038659793814434,2,8,12,42,19.25,73.03
15.0,0.0,21,31,1993,1350,0.966874,643,0.4762962962962963,2,8,12,42,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,12,42,19.23,73.08
2.0,3.0,14,17,963,793,0.772053,170,0.21437578814627994,2,8,12,42,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,0,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,0,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,0,19.2183,72.9781
4.0,3.0,14,18,201,157,0.93,44,0.2802547770700637,2,8,13,0,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,8,13,0,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,13,0,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,13,0,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,13,0,19.045,73.015
19.0,3.0,15,18,1000,833,0.973392,167,0.20048019207683074,2,8,13,0,19.06,72.885
19.0,3.0,25,30,555,462,0.982793,93,0.2012987012987013,2,8,13,0,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,0,19.2183,72.9781
14.0,3.0,15,19,205,162,0.82,43,0.2654320987654321,2,8,13,0,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,13,0,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,13,0,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,8,13,0,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,13,0,19.3,73.13
10.0,0.0,19,29,2106,1379,0.9854,727,0.5271936185641769,0,8,13,0,19.22,73.0
16.0,1.0,20,27,3089,2288,0.979987,801,0.3500874125874126,2,8,13,0,19.24,73.13
16.0,3.0,16,19,1086,914,0.852032,172,0.18818380743982493,2,8,13,0,19.22,73.1
12.0,3.0,26,34,1301,995,0.829072,306,0.3075376884422111,2,8,13,0,18.65,72.87
12.0,3.0,9,19,1192,564,0.778127,628,1.1134751773049645,0,8,13,0,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,0,19.2183,72.9781
13.0,3.0,15,20,205,154,0.79,51,0.33116883116883117,2,8,13,0,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,0,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,0,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,0,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,0,19.25,73.01
5.0,3.0,18,24,2108,1581,0.741099,527,0.3333333333333333,2,8,13,0,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,8,13,0,19.3,73.08
3.0,3.0,14,17,963,793,0.76657,170,0.21437578814627994,2,8,13,0,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,8,13,0,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,0,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,0,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,8,13,0,19.18,72.98
0.0,2.0,21,27,281,219,1.0,62,0.2831050228310502,2,8,13,0,19.22,72.95
7.0,3.0,18,24,2108,1581,0.741099,527,0.3333333333333333,2,8,13,0,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,8,13,0,19.04,73.24
15.0,3.0,15,18,1863,1552,0.931857,311,0.20038659793814434,2,8,13,0,19.25,73.03
15.0,0.0,22,31,1902,1350,0.979496,552,0.4088888888888889,2,8,13,0,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,0,19.23,73.08
2.0,3.0,14,17,963,793,0.76657,170,0.21437578814627994,2,8,13,0,19.22,73.07
18.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,8,13,9,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,9,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,9,19.2183,72.9781
4.0,3.0,14,18,201,157,0.95,44,0.2802547770700637,2,8,13,9,19.076,72.8777
9.0,3.0,15,20,320,240,0.969113,80,0.3333333333333333,2,8,13,9,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,13,9,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,13,9,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,13,9,19.045,73.015
19.0,3.0,15,18,1000,833,0.969027,167,0.20048019207683074,2,8,13,9,19.06,72.885
19.0,3.0,25,30,555,462,0.982003,93,0.2012987012987013,2,8,13,9,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,9,19.2183,72.9781
14.0,3.0,16,20,193,154,0.87,39,0.2532467532467532,2,8,13,9,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,13,9,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,13,9,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,8,13,9,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,13,9,19.3,73.13
10.0,0.0,19,29,2106,1379,0.98855,727,0.5271936185641769,0,8,13,9,19.22,73.0
16.0,1.0,20,28,3089,2207,0.959913,882,0.39963751699139105,2,8,13,9,19.24,73.13
16.0,3.0,15,19,1158,914,0.831851,244,0.26695842450765866,2,8,13,9,19.22,73.1
12.0,3.0,28,34,1208,995,0.891658,213,0.21407035175879396,2,8,13,9,18.65,72.87
12.0,3.0,10,19,1073,564,0.824325,509,0.9024822695035462,0,8,13,9,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,9,19.2183,72.9781
13.0,3.0,15,19,205,162,0.87,43,0.2654320987654321,2,8,13,9,20.011,73.79
8.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,8,13,9,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,9,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,9,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,9,19.25,73.01
5.0,3.0,17,24,2232,1581,0.77908,651,0.4117647058823529,2,8,13,9,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,8,13,9,19.3,73.08
3.0,3.0,14,17,963,793,0.764926,170,0.21437578814627994,2,8,13,9,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,8,13,9,19.24,73.1
1.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,8,13,9,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,9,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,8,13,9,19.18,72.98
0.0,2.0,23,28,257,211,1.0,46,0.21800947867298578,2,8,13,9,19.22,72.95
7.0,3.0,17,24,2232,1581,0.77908,651,0.4117647058823529,2,8,13,9,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,8,13,9,19.04,73.24
15.0,3.0,18,18,1552,1552,1.0,0,0.0,1,8,13,9,19.25,73.03
15.0,0.0,22,31,1902,1350,0.978517,552,0.4088888888888889,2,8,13,9,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,9,19.23,73.08
2.0,3.0,14,17,963,793,0.764926,170,0.21437578814627994,2,8,13,9,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,15,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,15,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,15,19.2183,72.9781
4.0,3.0,12,19,235,148,0.92,87,0.5878378378378378,0,8,13,15,19.076,72.8777
9.0,3.0,16,20,300,240,0.970912,60,0.25,2,8,13,15,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,13,15,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,13,15,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,13,15,19.045,73.015
19.0,3.0,15,18,1000,833,0.974548,167,0.20048019207683074,2,8,13,15,19.06,72.885
19.0,3.0,24,30,578,462,0.981343,116,0.2510822510822511,2,8,13,15,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,15,19.2183,72.9781
14.0,3.0,15,19,205,162,0.69,43,0.2654320987654321,2,8,13,15,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,13,15,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,13,15,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,8,13,15,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,13,15,19.3,73.13
10.0,0.0,18,29,2223,1379,0.986479,844,0.612037708484409,0,8,13,15,19.22,73.0
16.0,1.0,21,28,2942,2207,0.947947,735,0.3330312641594925,2,8,13,15,19.24,73.13
16.0,3.0,15,18,1158,965,0.819224,193,0.2,2,8,13,15,19.22,73.1
12.0,3.0,28,34,1208,995,0.888318,213,0.21407035175879396,2,8,13,15,18.65,72.87
12.0,3.0,9,19,1192,564,0.805627,628,1.1134751773049645,0,8,13,15,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,15,19.2183,72.9781
13.0,3.0,15,19,205,162,0.69,43,0.2654320987654321,2,8,13,15,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,15,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,15,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,15,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,15,19.25,73.01
5.0,3.0,17,25,2232,1518,0.752187,714,0.47035573122529645,2,8,13,15,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,8,13,15,19.3,73.08
3.0,3.0,17,17,793,793,1.0,0,0.0,1,8,13,15,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,8,13,15,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,15,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,15,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,8,13,15,19.18,72.98
0.0,2.0,25,28,236,211,1.0,25,0.11848341232227488,1,8,13,15,19.22,72.95
7.0,3.0,17,25,2232,1518,0.752187,714,0.47035573122529645,2,8,13,15,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,8,13,15,19.04,73.24
15.0,3.0,18,18,1552,1552,1.0,0,0.0,1,8,13,15,19.25,73.03
15.0,0.0,22,31,1902,1350,0.975019,552,0.4088888888888889,2,8,13,15,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,15,19.23,73.08
2.0,3.0,17,17,793,793,1.0,0,0.0,1,8,13,15,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,22,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,22,19.25,72.98
4.0,3.0,7,10,5,3,1.0,2,0.6666666666666666,0,8,13,22,19.2183,72.9781
4.0,3.0,11,19,257,148,0.92,109,0.7364864864864865,0,8,13,22,19.076,72.8777
9.0,3.0,15,20,320,240,0.971542,80,0.3333333333333333,2,8,13,22,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,13,22,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,13,22,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,13,22,19.045,73.015
19.0,3.0,18,18,833,833,1.0,0,0.0,1,8,13,22,19.06,72.885
19.0,3.0,26,32,534,433,0.983362,101,0.23325635103926096,2,8,13,22,18.98,73.11
14.0,3.0,7,10,5,3,1.0,2,0.6666666666666666,0,8,13,22,19.2183,72.9781
14.0,3.0,16,20,193,154,0.83,39,0.2532467532467532,2,8,13,22,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,13,22,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,13,22,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,8,13,22,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,13,22,19.3,73.13
10.0,0.0,20,29,2000,1379,0.984252,621,0.4503263234227701,2,8,13,22,19.22,73.0
16.0,1.0,20,27,3089,2288,0.957795,801,0.3500874125874126,2,8,13,22,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,8,13,22,19.22,73.1
12.0,3.0,26,34,1301,995,0.906541,306,0.3075376884422111,2,8,13,22,18.65,72.87
12.0,3.0,10,19,1073,564,0.848501,509,0.9024822695035462,0,8,13,22,19.42,72.84
13.0,3.0,7,10,5,3,1.0,2,0.6666666666666666,0,8,13,22,19.2183,72.9781
13.0,3.0,16,20,193,154,0.83,39,0.2532467532467532,2,8,13,22,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,22,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,22,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,22,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,22,19.25,73.01
5.0,3.0,16,24,2372,1581,0.79668,791,0.5003162555344719,0,8,13,22,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,8,13,22,19.3,73.08
3.0,3.0,17,17,793,793,1.0,0,0.0,1,8,13,22,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,8,13,22,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,8,13,22,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,8,13,22,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,8,13,22,19.18,72.98
0.0,2.0,24,28,246,211,1.0,35,0.16587677725118483,2,8,13,22,19.22,72.95
7.0,3.0,16,24,2372,1581,0.79668,791,0.5003162555344719,0,8,13,22,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,8,13,22,19.04,73.24
15.0,3.0,18,18,1552,1552,1.0,0,0.0,1,8,13,22,19.25,73.03
15.0,0.0,22,30,1902,1395,0.954571,507,0.3634408602150538,2,8,13,22,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,8,13,22,19.23,73.08
2.0,3.0,17,17,793,793,1.0,0,0.0,1,8,13,22,19.22,73.07
18.0,0.0,36,40,994,895,1.0,99,0.1106145251396648,1,8,13,45,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,8,13,45,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,45,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,8,13,45,19.076,72.8777
9.0,3.0,15,20,320,240,0.971738,80,0.3333333333333333,2,8,13,45,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,8,13,45,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,8,13,45,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,8,13,45,19.045,73.015
19.0,3.0,15,18,1000,833,0.986184,167,0.20048019207683074,2,8,13,45,19.06,72.885
19.0,3.0,25,30,555,462,0.964578,93,0.2012987012987013,2,8,13,45,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,8,13,45,19.2183,72.9781
14.0,3.0,16,20,193,154,0.72,39,0.2532467532467532,2,8,13,45,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,8,13,45,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,8,13,45,19.43,73.48
17.0,0.0,47,50,795,747,0.998313,48,0.0642570281124498,1,8,13,45,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,8,13,45,19.3,73.13
10.0,0.0,19,29,2106,1379,0.968829,727,0.5271936185641769,0,8,13,45,19.22,73.0
